statecode,countyFIPS,alldeath_may21,coviddeath_20_nyt,FI_2019,FI_20_pred,total_pop,perc_male,perc_85more,perc_65more,perc_65more_m,perc_65more_f,perc_inc10less,perc_inc15less,perc_inc25less,perc_SSI,perc_SNAP,perc_black,perc_asian,perc_hispanic,perc_lowedu,ln_medincome,perc_poverty,covidcase_20_nyt,Number of All Beds,Total Number of Occupied Beds,univ_dummy,cases,region,Division,state,CENSUSAREA,pop_density_kh2,Y_perc_alldeath_may21,Y_perc_coviddeath_nyt,perc_covidcase_nyt,perc_allbed,perc_occupiedbed
ME,23007,435.0,5.0,0.11800000000000001,0.142,30019.0,0.4880575635430894,0.0237183117359006,0.2102668310070289,0.10176887970951733,0.10849795129751158,0.050097317424050096,0.12126597275112125,0.2450706609122451,0.05136667512905137,0.152,0.0027982277890669237,0.0037975948565908257,0.0128585229354742,0.07434341430664063,10.842244029125949,0.12168959658882708,451.0,45.50980392156863,34.78431372549019,1.0,1.0,Northeast,New England,ME,1696.609,0.17693528679854933,0.014490822479096572,0.00016656117792065027,0.015023818248442653,0.0015160333096228599,0.0011587432534558178
ME,23009,818.0,12.0,0.11800000000000001,0.141,54541.0,0.4835628242973176,0.029849104343521383,0.2329623585926184,0.10623200894739736,0.12673034964522106,0.06433690996225455,0.12506891725688113,0.22104414945502354,0.04088383731286314,0.116,0.00852569626519499,0.010432518655690214,0.013916136484479568,0.0593668794631958,10.98403769838583,0.10441686071029134,550.0,51.0,40.614379084967325,1.0,4.0,Northeast,New England,ME,1586.893,0.3436967709858194,0.01499789149447205,0.0002200179681340643,0.01008415687281128,0.0009350763645697732,0.000744657763608429
ME,23011,2002.0,29.0,0.129,0.15,121545.0,0.4867250812456292,0.02418034472828993,0.1886626352379777,0.08494796166029042,0.10371467357768728,0.06326879050095068,0.11392650653835705,0.224884560164526,0.06969073765084785,0.165,0.008597638734625036,0.00948619852729442,0.015039697231478053,0.07475391387939452,10.92157646247132,0.11193385165987907,1812.0,90.33906633906632,74.7100737100737,1.0,11.0,Northeast,New England,ME,867.524,1.4010563396516984,0.016471265786334278,0.00023859475914270436,0.014908058743675182,0.0007432561301498731,0.0006146700704271974
ME,23013,714.0,4.0,0.11,0.135,39823.0,0.4947141099364689,0.031112673580594132,0.2347387188308264,0.1062702458378324,0.128468472992994,0.04482396829097692,0.0967008626719515,0.2025530426672884,0.047971555141058525,0.107,0.00582577907239535,0.005398890088642242,0.014865781081284684,0.06430332660675049,10.931498534020688,0.10481380106973356,370.0,60.33333333333334,44.111111111111114,0.0,0.0,Northeast,New England,ME,365.134,1.09064069629232,0.017929337317630516,0.00010044446676543705,0.009291113175802928,0.0015150373737120091,0.0011076792584966254
ME,23017,756.0,21.0,0.136,0.165,57325.0,0.4939555167902312,0.029603139991277807,0.20467509812472745,0.09632795464457043,0.10834714348015699,0.06793504372057269,0.12390698568271355,0.2535793216104545,0.07807245123474585,0.18,0.004465765372873964,0.004762320104666376,0.013083296990841693,0.08059394836425782,10.826634725206768,0.12933275185346707,1115.0,51.8,43.07843137254902,0.0,0.0,Northeast,New England,ME,2076.84,0.2760203000712621,0.013187963366768425,0.0003663323157435674,0.01945050152638465,0.0009036197121674662,0.0007514772153955346
ME,23019,3071.0,20.0,0.139,0.162,151748.0,0.4955320663204787,0.022207870943933363,0.17421646413791286,0.07888077602340722,0.09533568811450564,0.07575757575757576,0.14052096527980773,0.2619117217187957,0.08280554743577252,0.174,0.009028125576613859,0.01041858871286607,0.013219284603421462,0.08017573356628419,10.833720636532991,0.1179191818014076,2050.0,71.16666666666667,57.312091503267965,1.0,9.0,Northeast,New England,ME,3397.362,0.4466642059338981,0.020237499011519097,0.00013179745367319502,0.01350923900150249,0.0004689792726537857,0.0003776793862407937
ME,23021,287.0,1.0,0.16899999999999998,0.19,16887.0,0.4997927399774975,0.029134837448925213,0.2519689702137739,0.127494522413691,0.1244744478000829,0.07856463232295773,0.18336278374337367,0.31181187984232706,0.10670110099225227,0.217,0.005388760585065436,0.006809972167939836,0.014330550127316872,0.09737740516662598,10.680723092228359,0.1608929946112394,117.0,93.0,73.45098039215686,0.0,0.0,Northeast,New England,ME,3960.856,0.04263472340322395,0.01699532184520637,5.921714928643335e-05,0.006928406466512702,0.005507194883638301,0.004349557671117242
ME,23023,348.0,1.0,0.102,0.126,35277.0,0.4883635229753097,0.025398985174476287,0.2116109646511892,0.09655016016101142,0.11506080449017772,0.04888523968925661,0.090949283142803,0.17387734478620606,0.055959072822585734,0.103,0.007511976642004706,0.006463134620290841,0.0163562661224027,0.06000678062438965,11.094998023570966,0.08657198741389574,387.0,72.0,63.29411764705882,0.0,0.0,Northeast,New England,ME,253.695,1.3905279962159285,0.009864784420443915,2.8347081667942284e-05,0.010970320605493664,0.0020409898800918445,0.0017942035220415234
ME,23025,700.0,21.0,0.17,0.19399999999999998,50710.0,0.4946756063892723,0.022914612502465,0.20175507789390654,0.09595740485111418,0.10579767304279236,0.0906051177262806,0.1777272093995263,0.3095713555937398,0.08860818278920726,0.227,0.005915992900808519,0.0030565963320844016,0.01045158745809505,0.1159567642211914,10.72179052308187,0.17864326562808125,743.0,44.6,36.541176470588226,0.0,0.0,Northeast,New England,ME,3924.403,0.1292171063980942,0.013803983435219878,0.00041411950305659634,0.014651942417669098,0.0008795109445868665,0.0007205911352906374
ME,23027,449.0,17.0,0.127,0.14800000000000002,39418.0,0.490816378304328,0.0216398599624537,0.2105383327413872,0.0989903089958902,0.11154802374549698,0.061229272865764336,0.10956817249663092,0.2347219780863655,0.07107283060877717,0.145,0.00586026688314983,0.004946978537723882,0.013394895732913895,0.0784052038192749,10.841011260818293,0.13491298391597747,380.0,46.5,33.431372549019606,0.0,0.0,Northeast,New England,ME,729.918,0.5400332640104779,0.011390735197118067,0.00043127505200669746,0.009640265868385001,0.001179664112841849,0.000848124525572571
ME,23029,505.0,2.0,0.165,0.18600000000000003,31694.0,0.4926484508108791,0.026818956269325425,0.2324730232851644,0.10856944532088092,0.12390357796428345,0.09481384905113717,0.17072287411270462,0.3076923076923077,0.09800086918730988,0.23,0.004795860415220546,0.004385688142866158,0.022243957846911088,0.10702384948730467,10.573058996567367,0.1895942449675017,377.0,41.66666666666666,30.50326797385621,1.0,0.0,Northeast,New England,ME,2562.66,0.12367618021899121,0.015933615195305104,6.310342651605982e-05,0.011894995898277276,0.0013146547190845794,0.0009624303645439582
ME,23031,2170.0,63.0,0.10300000000000001,0.129,203102.0,0.4875825939675631,0.025169619206113183,0.19260273163238176,0.08601096985751001,0.10659176177487174,0.03728381060391267,0.08118325300066156,0.16286267838578586,0.051578300727719496,0.103,0.008975785565873305,0.012830991324556134,0.016632037104509063,0.06782627105712892,11.109503268695946,0.07872891453555357,5030.0,75.08039215686273,58.8,1.0,16.0,Northeast,New England,ME,990.713,2.050058896976218,0.010684286713080127,0.00031018896908942305,0.024765881182853937,0.0003696684038407437,0.0002895097044834615
MI,26001,170.0,14.0,0.165,0.195,10364.0,0.5040524893863373,0.0369548436896951,0.35517174835970666,0.17782709378618294,0.17734465457352375,0.08226837060702875,0.14956070287539935,0.2915335463258786,0.08067092651757188,0.145,0.00385951370127364,0.002798147433423389,0.01437668853724431,0.1065304183959961,10.63323181522976,0.17811655731377846,336.0,39.0,25.87254901960784,0.0,0.0,Midwest,East North Central,MI,674.585,0.1536351979365091,0.016402933230412968,0.001350829795445774,0.032419915090698574,0.0037630258587417987,0.0024963864357012582
MI,26003,123.0,2.0,0.14300000000000002,0.17,9194.0,0.555144659560583,0.03621927343919948,0.24287578855775505,0.11964324559495325,0.12323254296280182,0.045248868778280535,0.1195862960568843,0.2553329023917259,0.05688429217840984,0.115,0.07526647813791604,0.0015227322166630412,0.014901022405916902,0.10111556053161619,10.864464802032687,0.11094191864259301,446.0,90.0,66.31372549019608,0.0,0.0,Midwest,East North Central,MI,915.07,0.10047318784355294,0.013378290189253862,0.00021753317380900588,0.04850989775940831,0.009788992821405265,0.0072127175864907635
MI,26005,1292.0,66.0,0.10099999999999999,0.133,115250.0,0.4996616052060738,0.016095444685466382,0.15580911062906724,0.0721822125813449,0.08362689804772235,0.047,0.08295348837209303,0.1654186046511628,0.040139534883720934,0.076,0.01475921908893709,0.0067765726681127975,0.07281561822125814,0.09075209617614746,11.105979260580266,0.10974403470715836,5758.0,97.2,73.22185430463577,0.0,0.0,Midwest,East North Central,MI,825.231,1.396578654946312,0.011210412147505422,0.0005726681127982647,0.049960954446854666,0.0008433839479392625,0.000635330623033716
MI,26007,602.0,26.0,0.149,0.174,28612.0,0.4926254718300014,0.035719278624353416,0.2235076191807633,0.10163567733817977,0.12187194184258353,0.07918534245498153,0.14413776834159,0.29582448690728946,0.07029959896201934,0.165,0.0052076052006151275,0.004928002236823711,0.013351041521040123,0.0813519287109375,10.684554031133956,0.13609674262547186,1142.0,85.5,65.86274509803921,1.0,3.0,Midwest,East North Central,MI,571.86,0.5003322491518903,0.02104012302530407,0.0009087096323221026,0.03991332308122466,0.0029882566755207603,0.0023019273416062915
MI,26009,273.0,9.0,0.126,0.161,23177.0,0.4968287526427062,0.0271389739828278,0.2606463304137723,0.12529663028001894,0.1353497001337533,0.05354411014788373,0.10494645588985213,0.2045894951555329,0.04273329933707292,0.104,0.0037105751391465678,0.003149674246019761,0.022306597057427626,0.08340971946716308,10.973648925030222,0.09561202916684644,710.0,133.0,105.52941176470587,0.0,0.0,Midwest,East North Central,MI,475.703,0.4872157627763542,0.011778918755662941,0.0003883160029339431,0.03063381800923329,0.005738447598912715,0.004553195485382313
MI,26011,225.0,24.0,0.166,0.2,15165.0,0.5064952192548632,0.02116716122650841,0.2359380151665018,0.11486976590834158,0.12106824925816025,0.07585278276481149,0.1424296828246559,0.2923399162178336,0.08782166367444644,0.192,0.0058687767886580955,0.0036267721727662383,0.01984833498186614,0.11518876075744627,10.692331201917552,0.16669963732278273,597.0,30.5,25.117647058823533,0.0,0.0,Midwest,East North Central,MI,363.191,0.41754889300671,0.01483679525222552,0.001582591493570722,0.03936696340257171,0.002011210023079459,0.001656290607241908
MI,26013,129.0,28.0,0.147,0.18600000000000003,8507.0,0.5548371928999647,0.01822028917362172,0.2080639473374868,0.10027036558128599,0.10779358175620077,0.09552042160737813,0.16600790513833993,0.29117259552042163,0.07180500658761528,0.153,0.10121076760315034,0.004937110614787822,0.015516633360761724,0.10781800270080566,10.786655739574798,0.11566944868931467,610.0,59.0,41.46808510638297,0.0,0.0,Midwest,East North Central,MI,898.257,0.09470563546958165,0.015163982602562595,0.0032914070765252147,0.07170565416715646,0.006935464911249559,0.00487458388461067
MI,26015,627.0,34.0,0.099,0.131,60057.0,0.5036548612151789,0.02239539104517375,0.17739813843515326,0.08335414689378425,0.09404399154136904,0.04416946308724832,0.07177013422818793,0.16254194630872484,0.04794463087248322,0.08900000000000001,0.004912000266413574,0.005544732504121085,0.0285395540902809,0.07344712734222412,11.122885771064801,0.07907487886507818,2968.0,129.1818181818182,105.14141414141416,0.0,0.0,Midwest,East North Central,MI,553.092,1.0858410535679417,0.010440081922173935,0.0005661288442646153,0.04941971793462877,0.0021509868655080703,0.0017506937433007669
MI,26017,2315.0,187.0,0.14300000000000002,0.177,104786.0,0.49134426354665706,0.02423033611360296,0.19140915771190808,0.08358941079915255,0.10781974691275553,0.07190540201863709,0.13075573580005012,0.24068715682030484,0.06743979403522363,0.154,0.016977458820834845,0.0060217968049166865,0.05251655755539862,0.09538865089416504,10.822374910257551,0.13021777718397495,6219.0,100.90099009900992,63.224422442244226,1.0,82.0,Midwest,East North Central,MI,442.302,2.3691052719634995,0.022092645964155517,0.001784589544404787,0.059349531425953846,0.0009629243419828023,0.0006033670761575422
MI,26019,226.0,26.0,0.11800000000000001,0.14800000000000002,17552.0,0.4981198723792161,0.02945533272561532,0.2494302643573382,0.11896080218778485,0.13046946216955332,0.05257686024060597,0.09698499925738896,0.194564087331056,0.0389128174662112,0.073,0.003817228805834093,0.004443938012762078,0.024783500455788515,0.06720854759216309,10.949647981201815,0.09600045578851413,658.0,56.5,45.147058823529406,0.0,0.0,Midwest,East North Central,MI,319.704,0.5490078322448265,0.012876025524156792,0.0014813126709206927,0.037488605287146766,0.003219006381039198,0.0025721888573113838
MI,26021,2497.0,189.0,0.138,0.171,154807.0,0.4892349829142093,0.026232663897627368,0.1880987293856221,0.0832197510448494,0.1048789783407727,0.07373098829567504,0.12898228703761658,0.2484978406459285,0.06130687863804218,0.145,0.14746749178008747,0.019992635991912512,0.05387353285058169,0.10319709777832033,10.832872183921445,0.1537785759041904,9371.0,94.75405405405405,63.49189189189189,1.0,10.0,Midwest,East North Central,MI,567.747,2.7266898812323097,0.016129761574089026,0.0012208750250311678,0.0605334384104078,0.0006120786143653326,0.00041013579419465454
MI,26023,571.0,91.0,0.13699999999999998,0.17,43584.0,0.5159003303964758,0.01762114537444934,0.1768768355359765,0.08170429515418502,0.09517254038179147,0.047982551799345685,0.09342057433660488,0.21410396219556524,0.06052344601962922,0.112,0.0227147577092511,0.006493208516886931,0.04632433920704846,0.10853071212768556,10.863890859028604,0.1253212187958884,3887.0,133.9375,110.92156862745098,0.0,0.0,Midwest,East North Central,MI,506.369,0.8607161970815748,0.013101138032305433,0.0020879221732745964,0.08918410425844346,0.003073088748164464,0.002545006622325876
MI,26025,2368.0,189.0,0.142,0.18100000000000002,134473.0,0.4891837023045518,0.022896789690123667,0.16949870977817108,0.07448335353565401,0.09501535624251707,0.07460071935742373,0.13377066288972958,0.24952011778080102,0.06979257906408991,0.15,0.10649721505432318,0.023015772682992125,0.05119986911870784,0.08952456474304199,10.823869902313538,0.13448796412662764,7802.0,86.28108108108108,64.11528822055139,1.0,14.0,Midwest,East North Central,MI,706.233,1.9040883107982778,0.017609482944531615,0.0014054866032586467,0.05801908189748128,0.0006416238284345637,0.00047678930506905767
MI,26027,572.0,45.0,0.129,0.162,51460.0,0.5011465215701516,0.01745044694908667,0.1982510687912942,0.09339292654488923,0.10485814224640498,0.0596499640374011,0.0921122033085591,0.1810117477823064,0.04133301366578758,0.115,0.049533618344345116,0.008433734939759036,0.03787407695297319,0.12309992790222168,10.91561559798246,0.1468713563933152,3194.0,94.0,71.90196078431373,0.0,0.0,Midwest,East North Central,MI,490.062,1.0500712154788578,0.011115429459774583,0.0008744656043528955,0.06206762534006996,0.0018266614846482706,0.0013972398131425132
MI,26029,308.0,10.0,0.122,0.16,26219.0,0.4922765933101949,0.022540905450246004,0.2296044852969221,0.10885235897631487,0.1207521263206072,0.052201423675191136,0.09236312505492572,0.21091484313208544,0.04165568151858687,0.094,0.005339639192951677,0.004195430794462032,0.019222701094626038,0.05981531620025635,10.98242420584424,0.09573210267363362,976.0,92.5,74.31372549019608,0.0,0.0,Midwest,East North Central,MI,416.339,0.6297512363722831,0.011747206224493687,0.0003814027994965483,0.03722491323086311,0.003527975895343072,0.0028343462942978783
MI,26031,351.0,33.0,0.168,0.209,25458.0,0.4996464765496112,0.029342446382276687,0.2606646240867311,0.12554010527142745,0.13512451881530366,0.07258280510668691,0.12918489420587448,0.2480135702169449,0.06910097312739934,0.131,0.008641684342839186,0.003967318721030717,0.013787414565166157,0.09878887176513672,10.77636961399326,0.14596590462722914,737.0,85.0,58.392156862745104,0.0,0.0,Midwest,East North Central,MI,715.264,0.3559245257695061,0.013787414565166157,0.001296252651425878,0.028949642548511272,0.003338832587006049,0.0022936663077517913
MI,26033,448.0,20.0,0.17,0.192,37834.0,0.5496114605910029,0.023180208278268225,0.17034942115557436,0.08191045091716445,0.0884389702384099,0.0722625658550477,0.13925672789406238,0.27794389861882385,0.06272248326925815,0.14400000000000002,0.06621028704340011,0.00954168208489718,0.018554739123539672,0.09955046653747561,10.811947705295095,0.1576888512977745,2780.0,79.05,53.81,1.0,10.0,Midwest,East North Central,MI,1558.42,0.2427715250060959,0.01184120103610509,0.0005286250462546915,0.07347888142940212,0.0020893904953216682,0.0014222656869482477
MI,26035,505.0,41.0,0.187,0.228,30616.0,0.4951332636529919,0.020642801149725637,0.22997778939116806,0.10981186307812907,0.12016592631303892,0.09487344833145253,0.1668547477027245,0.32443978719974204,0.09326132516524263,0.214,0.0060752547687483675,0.0036255552652208,0.019336294747844263,0.15482922554016113,10.65678865591582,0.1953880324013588,1224.0,81.5,58.81372549019608,0.0,0.0,Midwest,East North Central,MI,564.315,0.5425338684954325,0.016494643323752285,0.0013391690619284035,0.0399790958975699,0.0026620067938332896,0.001921012721785866
MI,26037,628.0,40.0,0.09699999999999999,0.125,77896.0,0.494608195542775,0.01840916093252542,0.16034199445414402,0.07456095306562596,0.08578104138851803,0.042044797933448896,0.06791067604772101,0.14251724958363074,0.038407939906869235,0.067,0.017459176337681008,0.015713258703912908,0.04500872958816884,0.05485960483551025,11.193628878749106,0.07913114922460716,3879.0,106.6,61.256578947368425,0.0,0.0,Midwest,East North Central,MI,566.408,1.375263061256197,0.008062031426517407,0.0005135051864023827,0.049797165451371056,0.0013684913217623497,0.0007863892747685174
MI,26039,330.0,6.0,0.159,0.19699999999999998,13836.0,0.5102630818155536,0.019297484822202948,0.2459525874530211,0.12120555073720728,0.12474703671581383,0.07970894658508351,0.14221928228873826,0.2485530014883413,0.07937820406813298,0.174,0.006071118820468344,0.008889852558542929,0.01915293437409656,0.10077371597290039,10.801899405522992,0.1397080080948251,457.0,55.5,37.431372549019606,0.0,0.0,Midwest,East North Central,MI,556.28,0.24872366434169846,0.023850823937554208,0.0004336513443191674,0.03302977739230992,0.004011274934952298,0.0027053608375989884
MI,26041,658.0,77.0,0.14800000000000002,0.175,36190.0,0.4973197015750207,0.02890301188173528,0.2268306161923183,0.10571981210279084,0.1211108040895275,0.07191673459151042,0.14063577653771395,0.26076870023198945,0.06909524108094553,0.141,0.002928985907709312,0.004227687206410611,0.01273832550428295,0.059052438735961915,10.797123593845477,0.13384912959381046,2889.0,79.66666666666667,57.04575163398693,0.0,0.0,Midwest,East North Central,MI,1171.096,0.3090267578405186,0.01818181818181818,0.002127659574468085,0.07982868195634153,0.002201344754536244,0.0015762849304776715
MI,26043,469.0,68.0,0.136,0.159,25570.0,0.4987876417676965,0.02831443097379742,0.21431364880719594,0.09894407508799374,0.1153695737192022,0.08009380355371155,0.14061513484260846,0.2405519978353026,0.0655722918733652,0.134,0.006140007821666015,0.006140007821666015,0.014900273758310519,0.05018827438354492,10.892117550468008,0.09608916699256942,2174.0,76.0,47.38235294117647,0.0,0.0,Midwest,East North Central,MI,761.4,0.3358287365379564,0.018341806804849432,0.002659366445052796,0.08502150958154087,0.0029722330856472427,0.001853044698520785
MI,26045,1155.0,88.0,0.11800000000000001,0.151,109155.0,0.4887820072374146,0.018725665338280427,0.1744125326370757,0.07847556227383079,0.09593697036324493,0.04406397837350755,0.08069384996620861,0.15510250056318992,0.0475107006082451,0.098,0.06619027987723879,0.02322385598460904,0.05307132059914799,0.057148442268371576,11.095757140602533,0.07414227474691952,4667.0,121.9438775510204,95.31862745098042,1.0,39.0,Midwest,East North Central,MI,575.175,1.8977702438388317,0.010581283495946132,0.0008061930282625624,0.04275571435115203,0.0011171625445560937,0.0008732410558470104
MI,26047,879.0,33.0,0.128,0.161,33039.0,0.4935682072701959,0.02442567874330337,0.2088743606041345,0.09685523169587457,0.11201912890825994,0.05279117849758787,0.10075809786354238,0.19745003445899376,0.04541695382494832,0.08800000000000001,0.006931202518236024,0.005599443082417749,0.016102182269439148,0.06147523880004883,10.99299182217351,0.09167953025212627,1361.0,115.04950495049505,79.67326732673267,0.0,0.0,Midwest,East North Central,MI,467.494,0.7067256478158008,0.026604921456460547,0.0009988195768637065,0.04119374073065166,0.0034822332682737083,0.0024114914896556394
MI,26049,7462.0,596.0,0.152,0.19399999999999998,409361.0,0.4821709933286268,0.01956708137805018,0.16556047107565205,0.07207330449163453,0.09348716658401753,0.08687883065596913,0.1469423249885341,0.2659852640732865,0.08451417305481597,0.206,0.19838968538771398,0.010389362933938504,0.03370374803657408,0.09383992195129397,10.830797350892718,0.16258754497863745,21619.0,113.01564537157759,71.98136645962731,1.0,8.0,Midwest,East North Central,MI,636.977,6.426621369374405,0.018228409643322153,0.0014559276530983654,0.05281157706767377,0.00027607819350543305,0.00017583835895365537
MI,26051,400.0,32.0,0.162,0.196,25289.0,0.5037368025623788,0.021788129226145755,0.25876863458420657,0.12582545770888529,0.13294317687532128,0.08500772797527048,0.14228566233293935,0.2826620601872897,0.09200836439676334,0.191,0.003519316698960022,0.004942860532247222,0.015698525050417182,0.13027328491210938,10.746303957614778,0.13448534936138246,1184.0,72.0,51.715686274509814,0.0,0.0,Midwest,East North Central,MI,501.779,0.5039868149125412,0.01581715370319111,0.0012653722962552888,0.04681877496144569,0.0028470876665743997,0.0020449873966748317
MI,26053,245.0,38.0,0.151,0.174,15414.0,0.5400285454781367,0.041455819384974696,0.2457506163228234,0.11651745166731545,0.12923316465550802,0.10046834869315606,0.1871883970388276,0.3311678501284182,0.05907236742710379,0.16899999999999998,0.04547813675879071,0.003503308680420397,0.013429349941611522,0.06311226844787597,10.57208586017466,0.15083690151810042,1002.0,87.44,69.1,0.0,0.0,Midwest,East North Central,MI,1101.849,0.13989212677962226,0.01589464123524069,0.0024652912936291684,0.0650058388478007,0.005672765018814065,0.0044829375892046185
MI,26055,2115.0,46.0,0.11199999999999999,0.146,91746.0,0.4944847731781222,0.02717284677261134,0.18372463104658512,0.08220521875613106,0.10151941229045408,0.04044810685625034,0.07771853288091776,0.16812085958959444,0.046291808046534176,0.098,0.010703463911233188,0.005776818607895713,0.02816471562792928,0.04801165580749512,11.082773119257247,0.07235192814945611,3042.0,135.0735294117647,100.43137254901958,0.0,0.0,Midwest,East North Central,MI,464.331,1.975874968503072,0.023052776142829114,0.0005013842565343448,0.03315675887777124,0.0014722552417736434,0.0010946675882220432
MI,26057,705.0,71.0,0.14400000000000002,0.172,41067.0,0.5347602698030048,0.025714076996128283,0.16687364550612413,0.07482893807680133,0.09204470742932283,0.09435329775317916,0.15655267839493972,0.2845753442709363,0.05593990907293932,0.149,0.05632259478413325,0.003798670465337132,0.059756008473957185,0.08902266502380371,10.840482465968575,0.12260452431392603,4148.0,85.38461538461539,63.671328671328666,1.0,21.0,Midwest,East North Central,MI,568.464,0.7224204171240395,0.01716706844911973,0.0017288820707624126,0.1010056736552463,0.0020791539529212114,0.0015504256135419842
MI,26059,579.0,57.0,0.141,0.177,45830.0,0.4974470870608772,0.020466943050403662,0.18566441195723327,0.08531529565786602,0.10034911629936724,0.06657730116175156,0.1150580875781948,0.24938561215370866,0.06478999106344951,0.124,0.007615099279947633,0.003774819986908139,0.022561640846607025,0.1182021713256836,10.82007823941928,0.14774165393846825,2588.0,104.13725490196079,80.66666666666667,1.0,0.0,Midwest,East North Central,MI,598.133,0.7662175469335415,0.012633646083351517,0.001243726816495745,0.05646956142264892,0.0022722508161021338,0.0017601280093097681
MI,26061,489.0,32.0,0.15,0.172,36360.0,0.5409240924092409,0.02414741474147415,0.16592409240924091,0.0776952695269527,0.08822882288228823,0.1068215892053973,0.1765367316341829,0.3083958020989505,0.05389805097451274,0.121,0.0075632563256325626,0.02975797579757976,0.015731573157315732,0.0718503475189209,10.714551093197693,0.1327832783278328,1974.0,94.77272727272728,76.82828282828281,1.0,205.0,Midwest,East North Central,MI,1009.099,0.36032143526056415,0.01344884488448845,0.0008800880088008801,0.05429042904290429,0.0026065106510651066,0.0021129890766854458
MI,26063,496.0,42.0,0.135,0.16699999999999998,31543.0,0.4974796309799322,0.03553878832070507,0.2430967251054117,0.11080112861807692,0.13229559648733474,0.0601379508550079,0.11912631125161663,0.2399051587871821,0.0592757580112085,0.108,0.0039311416162064496,0.005833306914370858,0.02349174143233047,0.10902157783508301,10.802143705198471,0.13283454332181466,1523.0,56.433962264150935,53.74509803921568,0.0,0.0,Midwest,East North Central,MI,835.706,0.3774413489911524,0.015724566464825795,0.0013315157087150874,0.04828329581840662,0.0017891120776131293,0.0017038676739440028
MI,26065,4757.0,184.0,0.138,0.16899999999999998,289564.0,0.486835380088685,0.016863284109903166,0.12729828293572407,0.05542470749126273,0.07187357544446132,0.08746880570409983,0.13645276292335115,0.2475668449197861,0.05368092691622103,0.133,0.1140335124532055,0.06476633835697808,0.07696398723598237,0.0705165672302246,10.909692111879082,0.16457501623129947,12635.0,117.49549549549549,82.94618834080717,1.0,1420.0,Midwest,East North Central,MI,556.12,5.2068618283823636,0.016428147145363375,0.0006354381069469962,0.04363456783301792,0.0004057669306111792,0.0002864520048790843
MI,26067,534.0,46.0,0.114,0.15,64176.0,0.5306189229618549,0.015161431064572425,0.13946023435552232,0.06418287210172027,0.07527736225380205,0.05276052148044448,0.10420859217779334,0.1993612739522268,0.06802869892379036,0.14300000000000002,0.04581151832460733,0.004004612316130641,0.04724507604088756,0.09450332641601562,10.995108794015383,0.10583395661929694,4848.0,117.38235294117645,76.83333333333333,0.0,0.0,Midwest,East North Central,MI,571.304,1.1233248848248918,0.008320867614061332,0.0007167788581401147,0.07554225878833208,0.0018290693240647041,0.001197228455081858
MI,26069,498.0,46.0,0.16399999999999998,0.19699999999999998,25247.0,0.4981978056798828,0.03010258644591436,0.2868459618964629,0.13795698498831546,0.1488889769081475,0.0787550511563924,0.13489811710085114,0.2672169202992004,0.06534261886338234,0.17600000000000002,0.006812690616706935,0.0068522992830831395,0.021269853844021074,0.11069034576416016,10.682927101661086,0.13843228898482987,1104.0,80.30555555555556,53.58169934640523,0.0,0.0,Midwest,East North Central,MI,549.096,0.4597920946428311,0.01972511585534915,0.0018219986533053432,0.04372796767932824,0.0031807959581556444,0.0021222996532817852
MI,26071,268.0,37.0,0.14400000000000002,0.165,11212.0,0.4990189083125223,0.046289689618266135,0.2945950767035319,0.14020692115590438,0.15438815554762755,0.08259808522620612,0.1698892434766285,0.3187535198047682,0.06401351605030975,0.109,0.00508383874420264,0.005797359971459151,0.019711023902961117,0.08874856948852539,10.753937582469847,0.13137709596860506,813.0,134.49019607843138,90.77450980392156,0.0,0.0,Midwest,East North Central,MI,1166.149,0.09614551828282665,0.023902961113093115,0.003300035676061363,0.07251159471994292,0.011995201219981393,0.008096192454862787
MI,26073,822.0,42.0,0.152,0.183,70775.0,0.4856375838926175,0.015146591310490991,0.11711762628046625,0.05191098551748498,0.06520664076298129,0.10482542488649604,0.17220458837237335,0.2951102896862068,0.050705130780666165,0.123,0.02639350052984811,0.016827975980219,0.03889791593076651,0.08540108680725098,10.751006816983073,0.2084775697633345,3426.0,102.75229357798165,68.6907894736842,1.0,323.0,Midwest,East North Central,MI,572.677,1.2358624495134256,0.01161427057576828,0.0005934298834334157,0.04840692334864006,0.00145181622858328,0.0009705515997694695
MI,26075,2809.0,176.0,0.131,0.168,158913.0,0.5110028757873805,0.0209171055860754,0.16728020992618606,0.07601014391522405,0.09127006601096198,0.0639911825726141,0.11221148858921162,0.2287830653526971,0.06311592323651452,0.14,0.07983613675407299,0.00850779986533512,0.034754865870004335,0.09231593132019043,10.933124826700707,0.12900140328355764,10366.0,100.49714285714286,66.55142857142856,1.0,13.0,Midwest,East North Central,MI,701.666,2.2647955009933503,0.017676338625537243,0.0011075242428246902,0.06523066080182238,0.0006324035343687606,0.000418791593962914
MI,26077,4654.0,240.0,0.12300000000000001,0.152,261573.0,0.4894427177116904,0.017830586490195855,0.14189920213477691,0.06145894262787061,0.0804402595069063,0.06404108589714909,0.11015572566604093,0.2068885019793987,0.050929393341049914,0.124,0.10872681813489923,0.02441001173668536,0.04814334812843833,0.06430315494537353,10.946217083956563,0.13092712168304832,12232.0,82.05882352941177,59.43172690763052,1.0,598.0,Midwest,East North Central,MI,561.658,4.657157914602837,0.01779235624471945,0.0009175258914337488,0.04676323626674007,0.0003137128967034509,0.00022720895087654505
