state,countyFIPS,total_pop,perc_poverty,ln_medincome
GA,13301,5346,0.2566404788627011,10.527097070380183
GA,13303,20461,0.19256145838424318,10.637632712130145
GA,13305,29767,0.17186817616824,10.765997688725635
GA,13307,2613,0.182548794489093,10.634580595510828
GA,13309,7939,0.22937397657135658,10.48924438093555
GA,13311,28928,0.11265901548672566,10.911189965844395
GA,13313,103849,0.12624098450635057,10.880214653214114
GA,13315,8846,0.2250734795387746,10.552186379610337
GA,13317,9884,0.1897005261027924,10.589509408153484
GA,13319,9078,0.16424322538003966,10.689715156112085
GA,13321,20656,0.19660147172734316,10.672252279554662
HI,15001,197658,0.13189954365621426,11.08104964418264
HI,15003,987638,0.07521176787446412,11.37304251527398
HI,15007,71377,0.09329335780433473,11.19861190151753
HI,15009,165281,0.10671523042575977,11.256419009986898
ID,16001,446052,0.09869477101324509,11.188510249462226
ID,16003,4019,0.13411296342373724,10.820617931807726
ID,16005,85065,0.13582554517133957,10.883804174174841
ID,16007,5962,0.12026165716202616,10.906872991261217
ID,16009,9086,0.1557340964120625,10.805740210106356
ID,16011,45551,0.11295031942218613,11.001416274292268
ID,16013,21994,0.07533872874420297,11.2355632920364
ID,16015,7163,0.12550607287449392,11.073536391142087
ID,16017,42711,0.13319753693427921,10.946040822807591
ID,16019,112397,0.0974492201749157,11.08467779396482
ID,16021,11549,0.15533812451294485,10.833858688618287
ID,16023,2602,0.1445042275172944,10.854025109805466
ID,16025,886,0.11173814898419865,10.933356938472494
ID,16027,212230,0.10756255006361023,10.979683801919906
ID,16029,6918,0.10378722174038739,11.027085093898146
ID,16031,23615,0.12038958289222952,10.883391377471353
ID,16033,1077,0.11327762302692665,10.793968047510466
ID,16035,8640,0.12523148148148147,10.816091496552287
ID,16037,4141,0.13426708524510989,10.80069739659749
ID,16039,26433,0.14217077138425452,10.774697232969645
ID,16041,13279,0.0844943143308984,10.922713862281604
ID,16043,12965,0.12325491708445815,10.935995650601194
ID,16045,17052,0.13288763781374618,10.891782616893368
ID,16047,15169,0.15063616586459225,10.823869902313536
ID,16049,16337,0.13631633714880334,10.796837137108716
ID,16051,27969,0.09735778898065715,11.052127334803886
ID,16053,23431,0.14634458623191499,10.938804990831924
ID,16055,153605,0.10659809251000944,11.047136939678959
ID,16057,39239,0.11093554881622875,10.915070282231135
ID,16059,7798,0.13721467042831495,10.737743594055953
ID,16061,3845,0.1305591677503251,10.721989034248775
ID,16063,5321,0.11125728246570193,10.83186494554543
ID,16065,38705,0.2772510011626405,10.74023711761076
ID,16067,20615,0.11452825612418142,10.93619149339347
ID,16069,40155,0.10887809737268087,11.122028721037461
ID,16071,4326,0.11719833564493759,10.930120371412073
ID,16073,11455,0.15154954168485377,10.787151781583189
ID,16075,23041,0.11349333796276204,10.890106264243313
ID,16077,7713,0.12939193569298588,10.839208293273229
ID,16079,12526,0.19367715152482837,10.577426429154775
ID,16081,11080,0.08402527075812274,11.206902895788218
ID,16083,83666,0.11259053857002845,10.93562166236856
ID,16085,10401,0.09566387847322373,11.06727878222921
ID,16087,10025,0.1341645885286783,10.73232317262129
IL,17001,66427,0.1172113748927394,10.932070718708905
IL,17003,6532,0.20835884874464175,10.529639864271795
IL,17005,16712,0.11488750598372427,10.886445787656298
IL,17007,53606,0.0876954072305339,11.190320629929182
IL,17009,6675,0.10097378277153558,11.006324239190674
IL,17011,33381,0.10766603756628022,10.967076971431164
IL,17013,4858,0.09304240428159737,11.056793182210109
IL,17015,14562,0.10712814173877215,10.94142938500409
IL,17017,12665,0.12270035530990919,10.839796574724032
IL,17019,209448,0.18413162216874832,10.88715651974023
IL,17021,33231,0.11341819385513527,10.850753558709604
IL,17023,15836,0.10330891639302854,10.97375180568875
IL,17025,13338,0.1344279502174239,10.807240007712178
IL,17027,37628,0.07029339853300734,11.1154434073529
IL,17029,51736,0.15380006185248182,10.829074936315378
IL,17031,5223719,0.12628684659339448,11.147281851048735
IL,17033,19088,0.11368398994132439,10.826793619304189
IL,17035,10865,0.09894155545329038,10.896572644989313
IL,17037,104200,0.12388675623800384,11.077145468859705
IL,17039,16042,0.1049121057224785,10.994084470441106
IL,17041,19714,0.07831997565182104,11.071050489577583
IL,17043,931743,0.058849918915409076,11.475784188289547
IL,17045,17539,0.12657506129197788,10.84608909920008
IL,17047,6507,0.11433840479483633,10.913814926336666
IL,17049,34174,0.09033183121671447,10.98432615421591
IL,17051,21724,0.13630086540232,10.797798488802224
IL,17053,13398,0.09374533512464547,10.921775149332449
IL,17055,39127,0.1584327957676285,10.684988958061645
IL,17057,35418,0.11804732057146083,10.828956039676049
IL,17059,5157,0.17665309288345937,10.74753012020266
IL,17061,13218,0.13088213042820396,10.861227282322822
IL,17063,50509,0.05597022312855135,11.32822107147448
IL,17065,8221,0.1237075781535093,10.840188570181905
IL,17067,18112,0.1186506183745583,10.891615108028965
IL,17069,4009,0.1703666749812921,10.70488357352507
IL,17071,6884,0.10517141196978501,10.92476873160122
IL,17073,49464,0.08418243571081999,11.029715008237211
IL,17075,28169,0.10944655472327736,10.850152288265265
IL,17077,58551,0.23143925808269714,10.526963059846754
IL,17079,9598,0.09814544696811836,11.001766452303
IL,17081,38169,0.1379915638345254,10.83034228831376
IL,17083,22069,0.09837328379174408,11.05644597094435
IL,17085,21834,0.08999725199230559,11.043273773787027
IL,17087,12602,0.11387081415648309,10.915488384235935
IL,17089,530839,0.08157840701229563,11.342267621835587
IL,17091,111061,0.11949289129397359,11.01473633007937
IL,17093,124626,0.041684720684287385,11.56728106570778
IL,17095,50999,0.16647385242847898,10.678306881740099
IL,17097,703619,0.0698247204808284,11.436454703627318
IL,17099,110401,0.11627612068731262,10.994202069077097
IL,17101,16189,0.15084316511211315,10.760325475752552
IL,17103,34527,0.10785761867523967,10.961607653402877
IL,17105,36324,0.11890210329258892,10.904523762856343
IL,17107,29207,0.10696066011572568,10.893140264095088
IL,17109,30875,0.19867206477732793,10.800554689442524
IL,17111,307789,0.05321827615671775,11.400641034239579
IL,17113,173219,0.13297617466906056,11.145189573672072
IL,17115,106512,0.1573719393120024,10.863967403797764
IL,17117,45719,0.12979286511078544,10.899956367535534
IL,17119,265670,0.10646290510784055,11.10632471226177
IL,17121,38084,0.1432622623673984,10.864579551114822
IL,17123,11794,0.08538239782940478,11.06080890401825
IL,17125,13778,0.11554652344317028,10.85836418072537
IL,17127,14430,0.1485100485100485,10.899679443604768
IL,17129,12367,0.07972830920999434,11.25552685122691
IL,17131,15693,0.07857006308545211,11.03876922556125
IL,17133,33936,0.04193187175860443,11.417559283597845
IL,17135,29009,0.1427143300355062,10.852535848648456
IL,17137,34426,0.12226224365305292,10.931981336429777
IL,17139,14703,0.08284023668639054,11.089377849311298
IL,17141,51328,0.09125623441396509,11.059818283384223
IL,17143,184463,0.14000097580544607,10.963307036485082
IL,17145,21384,0.12392442947998504,10.948699064477122
IL,17147,16427,0.06416265903695136,11.188095196882943
IL,17149,15754,0.1373619398248064,10.902445238044054
IL,17151,4249,0.16192045187102846,10.746734361340112
IL,17153,5611,0.20869720192479058,10.55856935228928
IL,17155,5746,0.07570483814827707,11.216767574037403
IL,17157,32546,0.10750937135131813,10.975824309791975
IL,17159,15881,0.12467728732447579,10.815268128932397
IL,17161,145275,0.12850800206504903,10.964259508221057
IL,17163,263463,0.12897067140357468,10.96346295758932
IL,17165,24231,0.14675415789690893,10.790287679843225
IL,17167,197661,0.11821755429750937,11.031140709988652
IL,17169,7064,0.10659682899207248,10.933374790992824
IL,17171,5047,0.1079849415494353,11.022408876202102
IL,17173,21832,0.09160864785635764,11.02477415824311
IL,17175,5500,0.10672727272727273,10.911518462973
IL,17177,45433,0.10998613342724452,10.854875121447712
IL,17179,133852,0.07901264082718226,11.100526372259134
IL,17181,17127,0.1655281135049921,10.850792337939453
IL,17183,78407,0.15627431224252936,10.742789242882148
IL,17185,11573,0.1324634926121144,10.90133983805309
IL,17187,17338,0.10410658668819933,10.889696061373598
IL,17189,14155,0.07764040974920523,11.07126825283867
IL,17191,16487,0.12834354339782858,10.855705117152361
IL,17193,14025,0.13590017825311942,10.847159961151501
IL,17195,56396,0.10951131285906802,10.837225198014004
IL,17197,688697,0.06464090884670617,11.41032779580133
IL,17199,67299,0.1281891261385756,10.950069433109853
IL,17201,286174,0.15589466548323747,10.993899644638898
IL,17203,38817,0.05845377025530051,11.253079028112849
IN,18001,35195,0.12626793578633327,10.888034884916266
IN,18003,370016,0.10587650263772377,10.947960395103589
IN,18005,81893,0.11240276946747585,11.172981207855637
IN,18007,8667,0.08676589361947618,10.915379330999672
IN,18009,12129,0.12152691895457168,10.753873497022564
IN,18011,64321,0.07181169446992429,11.340201701647915
IN,18013,15034,0.1040973792736464,10.99569604728103
IN,18015,19994,0.08697609282784835,10.98469932652407
IN,18017,38084,0.12157336414242201,10.854701314199513
IN,18019,115702,0.09737947485782442,10.992739502937876
IN,18021,26268,0.1111618699558398,10.903181493116058
IN,18023,32301,0.10974892418191387,10.92117897028042
IN,18025,10581,0.16283905112938285,10.699462042895544
IN,18027,32937,0.11191061723897137,10.943958591598234
IN,18029,49501,0.09183652855497869,11.175366638223727
IN,18031,26552,0.0942301898162097,11.016840659525736
IN,18033,42704,0.09460472086923942,10.997321777751138
IN,18035,115616,0.19616662053694991,10.734481799788199
IN,18037,42418,0.05811212221226838,11.064589389630186
IN,18039,203604,0.09487043476552523,10.929206515683912
IN,18041,23259,0.13151898189947978,10.789298458156308
IN,18043,76809,0.10625056959470895,11.076186384556935
IN,18045,16486,0.12131505519835012,10.921197041535379
IN,18047,22842,0.0907538744418177,11.117138373413335
IN,18049,20212,0.0928161488224817,10.915288444217275
IN,18051,33596,0.09078461721633528,11.032823013847079
IN,18053,66944,0.14509141969407266,10.768674445759071
IN,18055,32295,0.13135160241523455,10.857420829834794
IN,18057,316095,0.044920039861434065,11.587197709344816
IN,18059,73830,0.05388053636733035,11.263245414651456
IN,18061,39712,0.08249395648670427,11.070848238365333
IN,18063,160940,0.05047222567416428,11.3600889212877
IN,18065,48483,0.11775261431842089,10.80553736211994
IN,18067,82387,0.11992183232791581,10.897627819607527
IN,18069,36378,0.09365550607510034,10.90714793054719
IN,18071,43938,0.09993627384041148,10.993260892537034
IN,18073,33449,0.0853239259768603,11.087543323021706
IN,18075,20993,0.11956366407850236,10.808656667869773
IN,18077,32237,0.10782641064615194,10.885153955040415
IN,18079,27727,0.11429292747141775,10.915488384235935
IN,18081,151564,0.06132063022881423,11.217574058213541
IN,18083,37409,0.1171108556764415,10.794665583595208
IN,18085,78806,0.0887749663731188,11.077160930426118
IN,18087,38942,0.07557393046068513,11.166851276804728
IN,18089,486849,0.1418776663811572,10.955706801634527
IN,18091,110552,0.1245658151819958,10.940703046338914
IN,18093,45619,0.10236962669063329,10.937756856503727
IN,18095,129505,0.12397976912088336,10.89942091206248
IN,18097,944523,0.15151245655214324,10.83381924711004
IN,18099,46595,0.10617018993454233,10.891075166292318
IN,18101,10210,0.10754162585700294,10.94614658322509
IN,18103,35901,0.11592991838667446,10.890385851574235
IN,18105,145403,0.19057378458491228,10.880176998358516
IN,18107,38276,0.11699237119866235,10.903494237450115
IN,18109,69727,0.08893255123553287,11.057439936237403
IN,18111,14018,0.09273790840348124,11.02609302225752
IN,18113,47451,0.0771743482750627,11.018301220542245
IN,18115,5887,0.09410565653134025,10.973254451090401
IN,18117,19547,0.13956105796285875,10.777517755695682
IN,18119,20878,0.11720471309512405,10.885322549617689
IN,18121,16996,0.13579665803718521,10.850385081003184
IN,18123,19141,0.11039130661929888,10.89503416888905
IN,18125,12411,0.09185400048344211,10.866241934820323
IN,18127,168041,0.07986741330984701,11.212684863271052
IN,18129,25589,0.08468482551096174,11.133639668645367
IN,18131,12660,0.10718799368088468,10.867272370938595
IN,18133,37559,0.09073724007561437,11.068168441173942
IN,18135,25076,0.1284893922475674,10.829649404205545
IN,18137,28425,0.08883025505716799,11.022212877834795
IN,18139,16704,0.10686063218390805,10.903586202466688
IN,18141,269240,0.14800178279601842,10.894533190114505
IN,18143,23743,0.13452385966390093,10.831133568448418
IN,18145,44399,0.09941665352823262,10.99872749456338
IN,18147,20526,0.08418591055247004,10.988389617470986
IN,18149,22941,0.13277538032343839,10.896757843893464
IN,18151,34474,0.08255496896211638,10.99278997187846
IN,18153,20792,0.12711619853789918,10.885097750530926
IN,18155,10628,0.14386526157320287,10.86822553264791
IN,18157,189294,0.15203862774308746,10.844041536545962
IN,18159,15218,0.07661979235116309,11.155678929132538
IN,18161,7153,0.0932475884244373,10.894254760086813
IN,18163,181313,0.1389310198386216,10.851335089314501
IN,18165,15560,0.11947300771208226,10.834134735626902
IN,18167,107693,0.1879509346011347,10.780663165681714
IN,18169,31631,0.09999683854446587,10.999997633112368
IN,18171,8247,0.09288226021583607,11.06834003866904
IN,18173,61928,0.06278258622916935,11.285321982933926
IN,18175,27827,0.11948826679124591,10.85799849722998
IN,18177,66613,0.14377073544203084,10.77655758195572
IN,18179,27947,0.07303109457186818,11.029001394401744
IN,18181,24217,0.10030144113639179,10.973271605367392
IN,18183,33649,0.07604980831525454,11.117613637416579
IA,19001,7124,0.10527793374508702,10.967801659156992
IA,19003,3726,0.12077294685990338,10.885285086612402
IA,19005,13880,0.12572046109510088,10.937383526484547
IA,19007,12510,0.18968824940047962,10.637584719425027
IA,19009,5637,0.10413340429306368,10.881757282762262
IA,19011,25626,0.07664091157418247,11.156579038492296
IA,19013,133009,0.13087084332639146,11.002266493983559
IA,19015,26399,0.08435925603242547,11.06624766102799
IA,19017,24782,0.0637963037688645,11.115859981040396
IA,19019,21125,0.0939171597633136,11.125879674885814
IA,19021,20260,0.093928923988154,10.95164829770814
IA,19023,14735,0.1012555140821174,10.952209071590772
IA,19025,9780,0.10552147239263804,10.950929346294066
IA,19027,20344,0.08017105780574126,11.024823036089236
IA,19029,13191,0.1363050564779016,10.891019293607526
IA,19031,18445,0.07769043101111413,11.170843523334396
IA,19033,42984,0.08151870463428253,10.90758767623469
IA,19035,11468,0.09635507499128008,11.000448478455008
IA,19037,12099,0.08364327630382676,11.003948132061856
IA,19039,9282,0.11613876319758673,10.963151091065663
IA,19041,16313,0.09973640654692577,10.953854528576244
IA,19043,17672,0.1080805794477139,10.882245912728758
IA,19045,47218,0.1272607903765513,10.948435316618545
IA,19047,17132,0.12106000466962409,10.969524995272058
IA,19049,84002,0.0470941168067427,11.487966566929034
IA,19051,8885,0.11491277433877321,10.953434669222956
IA,19053,8044,0.16272998508204872,10.71159155655226
IA,19055,17258,0.0840190056785259,11.157549676763116
IA,19057,39600,0.1440151515151515,10.888315051897617
IA,19059,17056,0.0698874296435272,11.100601891263528
IA,19061,96802,0.10361356170327059,11.042617789507126
IA,19063,9551,0.10459637734268663,10.926567778591801
IA,19065,19929,0.12489337146871393,10.880722855037638
IA,19067,15858,0.11363349728843486,10.921775149332449
IA,19069,10245,0.10785749145924842,10.930371087745765
IA,19071,6968,0.11323191733639495,11.01036558562127
IA,19073,9003,0.10951904920582028,10.92525479334063
IA,19075,12341,0.05339923831131999,11.207527386712668
IA,19077,10674,0.0870339141839985,11.081603942316837
IA,19079,15110,0.08735936465916612,11.054597410161993
IA,19081,10888,0.08679279941219692,11.035373417967163
IA,19083,17127,0.09861622000350324,10.952611933668509
IA,19085,14143,0.08527186594074808,11.065090289695444
IA,19087,19926,0.10749774164408311,10.963826678982745
IA,19089,9264,0.09337219343696028,10.968680931658794
IA,19091,9566,0.10558227054150116,10.945441302405941
IA,19093,6916,0.10179294389820706,10.972482203898611
IA,19095,16207,0.06515703091256864,11.110371116488025
IA,19097,19395,0.12178396493941737,10.962787123818696
IA,19099,36891,0.08045322707435418,11.117168084031912
IA,19101,18077,0.13199092769818,10.85400578295951
IA,19103,147001,0.15603295215678806,11.116841218667815
IA,19105,20568,0.0896538311940879,11.057203367430262
IA,19107,10200,0.11274509803921569,10.913942353134694
IA,19109,15075,0.0999004975124378,10.994873796112499
IA,19111,34541,0.14067340262296982,10.841324488831267
IA,19113,222121,0.1107504468285304,11.078798502242707
IA,19115,11223,0.08901363271852446,11.01112565241155
IA,19117,8597,0.1469117133883913,10.879649681447674
IA,19119,11769,0.07290339026255417,11.09951386697788
IA,19121,15890,0.07010698552548773,11.192417124586898
IA,19123,22208,0.10428674351585014,10.989386028784162
IA,19125,33207,0.07938085343451681,11.10316614993904
IA,19127,40271,0.12284274043356261,10.926495878820052
IA,19129,14957,0.08577923380357023,11.193807763472138
IA,19131,10631,0.0903960116640015,11.022670147615598
IA,19133,8796,0.11687130513869941,10.880007533959756
IA,19135,7863,0.10314129467124507,10.940171244582071
IA,19137,10155,0.12594780896110291,10.87265532401105
IA,19139,42950,0.09892898719441211,11.031124520244854
IA,19141,13911,0.09812378693120552,11.007054214669369
IA,19143,6115,0.08896156991005724,11.013731925433945
IA,19145,15363,0.1314847360541561,10.862435394076263
IA,19147,9055,0.10513528437327443,10.916433014447145
IA,19149,25039,0.07172810415751428,11.144250233308915
IA,19151,6898,0.09481008988112496,10.935710719873049
IA,19153,474274,0.10219409033596613,11.11737603364944
IA,19155,93503,0.10696982984503171,11.007452158630846
IA,19157,18605,0.10486428379467885,10.963722772083234
IA,19159,4984,0.1430577849117175,10.837421719582878
IA,19161,9868,0.09150790433725173,10.991914816145872
IA,19163,172288,0.1161775631500743,11.093219434571722
IA,19165,11694,0.08294852060885924,11.01036558562127
IA,19167,34825,0.06524048815506102,11.178375379831667
IA,19169,96922,0.1416293514372382,11.06899495838682
IA,19171,17136,0.1265172735760971,10.938112279371822
IA,19173,6201,0.12143202709240446,10.849531242559632
IA,19175,12453,0.11507267325142535,10.876423233116236
IA,19177,7223,0.12390973279800636,10.828242362822413
IA,19179,35315,0.1371088772476285,10.830381867194474
IA,19181,49361,0.07335750896456716,11.284229024866319
IA,19183,22143,0.08901232895271644,11.054534151052659
IA,19185,6413,0.18883517854358334,10.819017995463874
IA,19187,36757,0.1089588377723971,10.88451678555052
IA,19189,10571,0.0956390123923943,10.824925017229813
IA,19191,20401,0.07592765060536248,11.08953057469608
IA,19193,102398,0.1258032383444989,10.975396458369689
IA,19195,7489,0.09493924422486313,11.004413828535968
IA,19197,12804,0.10652920962199312,10.90137670441254
KS,20001,12630,0.1636579572446556,10.751285287964983
KS,20003,7852,0.1250636780438105,10.846459162991614
KS,20005,16363,0.12534376336857544,10.856303059092655
KS,20007,4733,0.12529051341643777,10.832891923555666
KS,20009,26791,0.12485536187525662,10.834745711532069
KS,20011,14702,0.14861923547816625,10.767473952780994
KS,20013,9664,0.15045529801324503,10.769705297775843
KS,20015,66468,0.08214479147860625,11.100420636070826
KS,20017,2645,0.10775047258979206,10.840012191241092
KS,20019,3367,0.15384615384615385,10.68427924294812
KS,20021,20331,0.1483448920367911,10.772309247168234
KS,20023,2677,0.11243929772132985,10.764751714223067
KS,20025,2053,0.11592791037506088,10.986732364073116
KS,20027,8142,0.09579955784819455,10.873906556448501
KS,20029,9060,0.1239514348785872,10.742875641568942
KS,20031,8296,0.10884763741562199,11.046355932458775
KS,20033,1780,0.1050561797752809,10.775909987953623
KS,20035,35591,0.12407631142704616,10.850055275294554
KS,20037,39108,0.17459343356857931,10.662492695887538
KS,20039,2881,0.12530371398819853,10.7553037612248
KS,20041,19004,0.09282256367080614,10.969335573610264
KS,20043,7736,0.1047052740434333,10.87039535020681
KS,20045,119319,0.14353958715711665,11.043865390436705
KS,20047,2925,0.11008547008547008,10.800534301043522
KS,20049,2562,0.187743950039032,10.643756840164809
KS,20051,28878,0.12452385899300505,10.8442172062873
KS,20053,6293,0.0778642936596218,10.950595998337121
KS,20055,36957,0.12574072570825554,10.95800861969127
KS,20057,34484,0.13113327920194873,10.907862419122868
KS,20059,25563,0.10147478777921214,10.93282121460747
KS,20061,34895,0.10276543917466686,10.984919771994385
KS,20063,2619,0.09392898052691867,10.877783006696857
KS,20065,2545,0.1131630648330059,10.797778044130617
KS,20067,7616,0.0975577731092437,11.084877267661806
KS,20069,6037,0.0742090442272652,11.142977103407926
KS,20071,1200,0.10916666666666666,10.976645271731769
KS,20073,6156,0.14181286549707603,10.711658409664855
KS,20075,2616,0.12691131498470948,10.930550132364163
KS,20077,5673,0.13238145601974263,10.769326740914185
KS,20079,34555,0.08849659962378817,11.05027076606553
KS,20081,4047,0.0936496170002471,11.042553767995877
KS,20083,1842,0.0998914223669924,10.974386002636722
KS,20085,13318,0.1058717525153927,11.012297666180684
KS,20087,18888,0.0770859805167302,11.135304096992007
KS,20089,2916,0.12654320987654322,10.73676617241622
KS,20091,585502,0.05408350441159893,11.42859775644616
KS,20093,3932,0.09893184130213632,11.116930374363438
KS,20095,7470,0.10481927710843374,10.949173635394832
KS,20097,2526,0.111243072050673,10.811504147958038
KS,20099,20367,0.14862277213138902,10.695801104590572
KS,20101,1642,0.09561510353227771,11.007336107999484
KS,20103,80042,0.07814647310162165,11.236381136928904
KS,20105,3097,0.11301259283177269,10.769684270598214
KS,20107,9635,0.11914893617021277,11.048919811848128
KS,20109,2810,0.09750889679715302,10.888146961128207
KS,20111,33299,0.14384816360851677,10.816573153461334
KS,20113,28630,0.06954243800209571,11.094891701186208
KS,20115,12032,0.09898603723404255,10.854585425915689
KS,20117,9798,0.09144723412941416,10.930568035062993
KS,20119,4261,0.08918094344050692,11.076588693194976
KS,20121,33127,0.06924864913816524,11.217587494107532
KS,20123,6222,0.10125361620057859,10.858595069841899
KS,20125,32970,0.14579921140430693,10.697384636196217
KS,20127,5566,0.10456342076895436,10.910989164463667
KS,20129,2838,0.10288935870331219,10.93622709705353
KS,20131,10104,0.08630245447347586,11.056793182210109
KS,20133,16125,0.15044961240310079,10.810394393099942
KS,20135,2955,0.09576988155668359,10.910112468091466
KS,20137,5486,0.09606270506744441,10.81454461261167
KS,20139,15882,0.140473492003526,10.926927199927325
KS,20141,3603,0.12350818762142658,10.743998145734295
KS,20143,5902,0.09369705184683158,10.980688921298556
KS,20145,6709,0.11253540020867492,11.084309430262897
KS,20147,5408,0.10447485207100592,10.850229891866112
KS,20149,23545,0.07368868124867275,11.207554529647362
KS,20151,9582,0.1023794614902943,10.896368886571995
KS,20153,2509,0.14029493822239936,10.835021513822976
KS,20155,63101,0.1249108571971918,10.885022806270683
KS,20157,4686,0.11801109688433632,10.759646041355529
KS,20159,9762,0.10674042204466298,10.939337519467923
KS,20161,75296,0.17708776030599235,10.85892207152791
KS,20163,5118,0.09945291129347401,10.80942487233079
KS,20165,3102,0.11669890393294649,10.881606887033216
KS,20167,6977,0.1396015479432421,10.738828498799249
KS,20169,54977,0.11848591229059424,10.946252332458506
KS,20171,4949,0.07516670034350374,11.049523993438969
KS,20173,512064,0.1251035026871641,11.002333147319582
KS,20175,22692,0.13083906222457253,10.928220048143892
KS,20177,178284,0.09432702878553319,10.992907722835323
KS,20179,2506,0.11731843575418995,10.908283544999954
KS,20181,5966,0.12152195776064365,10.896739325546411
KS,20183,3663,0.1111111111111111,10.734547140047622
KS,20185,4214,0.1326530612244898,10.839718157189832
KS,20187,2063,0.09985458070770722,11.05723491317159
KS,20189,5686,0.09215617305663032,11.022947673717075
KS,20191,23208,0.10953119613926232,10.8896401115792
KS,20193,7824,0.08563394683026584,10.97937695409697
KS,20195,2858,0.10321903428971309,10.870414362878757
KS,20197,6888,0.06852497096399536,11.099952241371742
KS,20199,1575,0.11492063492063492,10.909874897161721
KS,20201,5525,0.09085972850678734,10.742097784525766
KS,20203,2143,0.10732617825478301,10.896905978325732
KS,20205,8780,0.1264236902050114,10.741665380134448
KS,20207,3170,0.138801261829653,10.686269748667398
KS,20209,164345,0.20552496273084062,10.764096426983004
KY,21001,19241,0.19915804791850736,10.536088233228039
KY,21003,20794,0.17038568817928249,10.764413555073697
KY,21005,22214,0.10326820923741785,11.023665619118798
KY,21007,8090,0.1477132262051916,10.780059847413037
KY,21009,43680,0.19910714285714284,10.711279516251953
KY,21011,12268,0.19538637104662537,10.65131229438677
KY,21013,27188,0.2783948800941592,10.339805124127057
KY,21015,129095,0.07308571207250475,11.274744415079285
KY,21017,20144,0.1358220810166799,10.758881125458977
KY,21019,48091,0.19101287143124493,10.82011822662338
KY,21021,29913,0.1376993280513489,10.890124905830831
KY,21023,8306,0.13917649891644596,10.883485209867995
KY,21025,13116,0.27516010978957,10.416520737844118
KY,21027,20080,0.1830179282868526,10.737895551594969
KY,21029,79466,0.07920368459466942,11.102472940351017
KY,21031,12745,0.1774029030992546,10.743005225604369
KY,21033,12727,0.1557319085408973,10.695212296457067
KY,21035,38776,0.15151124406849598,10.72709265745205
KY,21037,92267,0.10657114678053908,11.105257933306865
KY,21039,4841,0.1497624457756662,10.812934921928274
KY,21041,10711,0.14648492204275979,10.852671327712308
KY,21043,27290,0.19080249175522168,10.68033229211764
KY,21045,15796,0.24930362116991645,10.455963627557306
KY,21047,72263,0.16909068264533716,10.74483919774579
KY,21049,35872,0.1289863960749331,10.922840160218605
KY,21051,20621,0.2863585665098686,10.314769045965733
KY,21053,10211,0.23043776319655274,10.43426285160974
KY,21055,9083,0.18121765936364637,10.705377024100308
KY,21057,6713,0.22225532548785937,10.46015614461037
KY,21059,99937,0.15222590231846064,10.870851554594283
KY,21061,12122,0.1588021778584392,10.768105970835613
KY,21063,7517,0.23613143541306372,10.441792147290403
KY,21065,14313,0.22084817997624537,10.463217619655723
KY,21067,318734,0.1495196621634341,10.984970637125501
KY,21069,14479,0.21168588990952414,10.690648618528321
KY,21071,36926,0.2608460163570384,10.486484989595086
KY,21073,50296,0.1129314458406235,10.983884952783333
KY,21075,6210,0.22737520128824476,10.44511392545483
KY,21077,8703,0.13409169251982075,10.920039822348286
KY,21079,17328,0.15818328716528163,10.85431496768052
KY,21081,24915,0.13068432671081678,10.918899375278091
KY,21083,37294,0.1756582828336998,10.779747643353929
KY,21085,26178,0.19768507907403163,10.686726776622612
KY,21087,11023,0.182346003810215,10.568646696555904
KY,21089,35765,0.1535020271214875,10.862435394076263
KY,21091,8719,0.12100011469205184,11.012479122949106
KY,21093,108095,0.10616587261205421,10.963203075574292
KY,21095,27134,0.2918110120144468,10.310617939963354
KY,21097,18668,0.1523998285836726,10.84885153189599
KY,21099,18627,0.20223331722768026,10.66237565605875
KY,21101,46137,0.15545007260983593,10.881794878160589
KY,21103,15814,0.14778044770456558,10.855261251655614
KY,21105,4568,0.15389667250437827,10.865344208681089
KY,21107,45664,0.171447967764541,10.794850144085432
KY,21109,13373,0.2733118971061093,10.461387583688047
KY,21111,767154,0.13889258219340575,10.985716361953713
KY,21113,52422,0.10957231696615925,11.04344969638154
KY,21115,22843,0.24405726042989098,10.348237474307195
KY,21117,164688,0.11143495579520062,11.137388023103753
KY,21119,15513,0.27660671694707667,10.39246626087211
KY,21121,31467,0.3031111958559761,10.361987770523434
KY,21123,14156,0.15258547612319864,10.815469012822184
KY,21125,60180,0.21257892987703556,10.692694631790944
KY,21127,15783,0.22467211556738262,10.546787760701491
KY,21129,6751,0.3288401718263961,10.338673262093375
KY,21131,10472,0.29660045836516424,10.379783841404883
KY,21133,22676,0.27156464985006173,10.386993365647156
KY,21135,13490,0.22505559673832468,10.529693327342192
KY,21137,24458,0.19502821162809714,10.674058630060877
KY,21139,9263,0.11983158803843247,10.83014437040946
KY,21141,26849,0.15196096688889715,10.79757357442209
KY,21143,8186,0.12399218177376008,10.877632012019133
KY,21145,65284,0.15236505116108082,10.78350841323725
KY,21147,17635,0.30161610433796426,10.39516093745751
KY,21149,9331,0.13589111563605186,10.843182262189298
KY,21151,89700,0.1703901895206243,10.826078396958764
KY,21153,12666,0.2785409758408337,10.374896443938328
KY,21155,19232,0.1636855241264559,10.78024712307295
KY,21157,31166,0.11538214721170506,10.967249563768492
KY,21159,11919,0.2813155466062589,10.442638208053022
