countyFIPS,state,total_hh,perc_inc10less,perc_inc15less,perc_inc25less,perc_SSI,perc_SNAP
34013,New Jersey,282502,0.08732327558742947,0.14075652561751775,0.2405540491748731,0.06659421880199078,0.151
34015,New Jersey,104587,0.036821019820819034,0.06215877690343924,0.1307045808752522,0.05024525036572423,0.081
34017,New Jersey,255429,0.07588018588335702,0.121223510251381,0.20711430573662348,0.0512745224700406,0.156
34019,New Jersey,47180,0.02821110640101738,0.04232725731242052,0.08707079270877491,0.024289953370072063,0.034
34021,New Jersey,129873,0.056978740769828985,0.09105818761405372,0.16672441539041988,0.04362723583808798,0.086
34023,New Jersey,284174,0.042122080134002406,0.06799707221631818,0.12726357794872156,0.03882128555040222,0.061
34025,New Jersey,233874,0.039337421004472496,0.06708313023251837,0.13034796514362434,0.041167466242506646,0.062
34027,New Jersey,180896,0.025782770210507695,0.044616796391296655,0.08773549442773748,0.024339952237749866,0.032
34029,New Jersey,225270,0.04298841390331602,0.07682336751453811,0.1673769254672171,0.03966795401074266,0.071
34031,New Jersey,163670,0.07157695362619906,0.11435815971161484,0.20918922221543348,0.04552453106861368,0.195
34033,New Jersey,23908,0.06064915509452903,0.10649155094529028,0.2006859628576209,0.06696503262506275,0.134
34035,New Jersey,117012,0.027253615013844733,0.04586709055481489,0.09205893412641439,0.027390353126175094,0.027999999999999997
34037,New Jersey,53361,0.02621764959427297,0.04467682389760312,0.09904237176964449,0.03511928187252863,0.034
34039,New Jersey,188987,0.047828686629239045,0.07657669575155963,0.15367194568938605,0.04284421679798081,0.084
34041,New Jersey,41350,0.03366384522370012,0.06396614268440146,0.1366626360338573,0.03542926239419589,0.066
35001,New Mexico,265657,0.0826893324851218,0.13458708033291047,0.24663758154311763,0.05543614510440154,0.153
35003,New Mexico,1381,0.07530774800868936,0.11078928312816799,0.2179580014482259,0.0391020999275887,0.055
35005,New Mexico,23169,0.08325780137252363,0.15473261685873366,0.30096249298631794,0.07376235487073245,0.218
35006,New Mexico,8939,0.11354737666405638,0.19577133907595928,0.3424320393780065,0.07942722899653205,0.298
35007,New Mexico,5678,0.1069038393800634,0.22349418809439944,0.38552307150405074,0.07713983797111659,0.2
35009,New Mexico,18515,0.08306778287874696,0.14642182014582772,0.25600864164191195,0.05822306238185255,0.171
35011,New Mexico,705,0.08652482269503546,0.20851063829787234,0.37163120567375885,0.059574468085106386,0.159
35013,New Mexico,77453,0.1069164525583257,0.18090971298723096,0.3402966960608369,0.06681471343911792,0.239
35015,New Mexico,21264,0.06273513920240782,0.09828818660647103,0.19845748683220465,0.03804552294958616,0.14300000000000002
35017,New Mexico,12003,0.11855369490960593,0.18003832375239523,0.32441889527618095,0.07873031742064483,0.188
35019,New Mexico,1404,0.09045584045584046,0.2101139601139601,0.5213675213675214,0.09615384615384616,0.162
35021,New Mexico,211,0.08530805687203792,0.13744075829383887,0.44549763033175355,0.018957345971563982,0.038
35023,New Mexico,1753,0.1466058185966914,0.2367370222475756,0.4055904164289789,0.11180832857957787,0.247
35025,New Mexico,22114,0.06416749570407887,0.1320882698742878,0.22108166772180518,0.0479334358325043,0.153
35027,New Mexico,7815,0.07229686500319897,0.15547024952015356,0.2822776711452335,0.04440179142674344,0.132
35028,New Mexico,7567,0.037267080745341616,0.05986520417602749,0.08695652173913043,0.018369234835469803,0.015
35029,New Mexico,9025,0.19246537396121885,0.28731301939058174,0.45617728531855956,0.14293628808864267,0.28800000000000003
35031,New Mexico,20295,0.1888149790588815,0.2719881744271988,0.4211382113821138,0.1538309928553831,0.264
35033,New Mexico,1535,0.12052117263843648,0.298371335504886,0.4723127035830619,0.16416938110749185,0.312
35035,New Mexico,23391,0.0954213158907272,0.15993330768244196,0.28515240904621436,0.05882604420503613,0.16399999999999998
35037,New Mexico,3060,0.08398692810457517,0.1741830065359477,0.44248366013071894,0.0761437908496732,0.179
35039,New Mexico,12398,,,,,
35041,New Mexico,6993,0.12927212927212928,0.19648219648219648,0.3307593307593308,0.05276705276705277,0.19899999999999998
35043,New Mexico,50340,0.07109654350417163,0.10764799364322607,0.19020659515295987,0.05367500993245928,0.109
35045,New Mexico,43134,0.08631242175545974,0.1449436639310057,0.25631752214030695,0.07791997032503362,0.17800000000000002
35047,New Mexico,11292,0.16932341480694296,0.27399929153382924,0.40913921360255046,0.11503719447396386,0.262
35049,New Mexico,61972,0.05902665720002582,0.09875427612470147,0.18768153359581746,0.03125605111986058,0.099
35051,New Mexico,5377,0.1301841175376604,0.2443741863492654,0.400781104705226,0.09819602008554956,0.23399999999999999
35053,New Mexico,4550,0.13802197802197802,0.2246153846153846,0.3646153846153846,0.19604395604395605,0.158
35055,New Mexico,12127,0.11181660756988537,0.22206646326379154,0.3375937989609961,0.0844396800527748,0.174
35057,New Mexico,5664,0.10875706214689265,0.17602401129943504,0.3596398305084746,0.07680084745762712,0.201
35059,New Mexico,1381,0.06372194062273714,0.14482259232440262,0.3157132512671977,0.07965242577842144,0.14
35061,New Mexico,27489,0.08148714031066973,0.14678598712212157,0.27942085925279203,0.08050492924442504,0.19899999999999998
36001,New York,126008,0.05478223604850486,0.09981905910735826,0.1886388165830741,0.049441305313948324,0.11599999999999999
36003,New York,18009,0.06674440557499028,0.12832472652562607,0.2575934255094675,0.0860125492809151,0.159
36005,New York,499728,0.13481533954471234,0.23341297665930266,0.3654528063266417,0.12581244196843083,0.36200000000000004
36007,New York,78594,0.07613812759243709,0.1397562154871873,0.2520548642390004,0.07130315291243607,0.157
36009,New York,31433,0.06175038971781249,0.1327903795374288,0.26141316450863744,0.08452899818661916,0.175
36011,New York,31251,0.05110236472432882,0.1001247960065278,0.1936578029503056,0.06284598892835429,0.134
36013,New York,52572,0.07378452408125999,0.14897664155824394,0.2830213802023891,0.07129270334018109,0.192
36015,New York,34373,0.07511709772204929,0.12815291071480522,0.23073342449015216,0.07665900561487214,0.151
36017,New York,20616,0.05631548311990687,0.12194412107101281,0.24544043461389212,0.09308304229724486,0.16699999999999998
36019,New York,31395,0.06688963210702341,0.11708870839305621,0.21484312788660614,0.07768752986144291,0.16699999999999998
36021,New York,25243,0.05213326466743255,0.09012399477082755,0.18670522521094957,0.05173711523986848,0.11
36023,New York,17685,0.04591461690698332,0.11082838563754595,0.2070681368391292,0.06287814532089342,0.14
36025,New York,19030,0.0626904887020494,0.13179190751445086,0.2633736205990541,0.07540725170782975,0.14300000000000002
36027,New York,107347,0.039945224365841615,0.08275033303212945,0.14853698752643296,0.048049782481112656,0.09
36029,New York,387847,0.07112598524675967,0.1294634224320415,0.23072242404865836,0.06013711592457851,0.16
36031,New York,15425,0.04337115072933549,0.09750405186385737,0.19656401944894653,0.07047001620745542,0.113
36033,New York,19088,0.07743084660519699,0.15627619446772842,0.2580678960603521,0.0644907795473596,0.16699999999999998
36035,New York,22439,0.05535006016310887,0.11725121440349391,0.23049155488212486,0.0917153170818664,0.14400000000000002
36037,New York,23681,0.0524048815506102,0.1095815210506313,0.19572653181875765,0.05130695494278113,0.11699999999999999
36039,New York,17117,0.06029093883273938,0.12998773149500498,0.23053105100192792,0.05357247181164924,0.077
36041,New York,1124,0.05516014234875445,0.09430604982206406,0.20284697508896798,0.026690391459074734,0.08199999999999999
36043,New York,24583,0.05495667737867632,0.1093031769922304,0.22401659683521133,0.05288207297726071,0.17300000000000001
36045,New York,43267,0.0636050569718261,0.11327339542838653,0.20771026417361962,0.05916749485751265,0.161
36047,New York,950856,0.09312345928300395,0.16194881243847647,0.26220584399740865,0.08927114095089056,0.23
36049,New York,10242,0.043155633665299745,0.10896309314586995,0.18922085530169888,0.05018551064245265,0.152
36051,New York,24383,0.053315834802936474,0.10663166960587295,0.211294754542099,0.05811425993520075,0.128
36053,New York,26026,0.05310074540843772,0.09263813109966956,0.18262506724045185,0.04234227311150388,0.122
36055,New York,300796,0.0659483503769997,0.11851886328275642,0.21573092727296905,0.06404340483251107,0.151
36057,New York,19665,0.07475209763539283,0.1397406559877956,0.2744469870327994,0.06936181032290872,0.203
36059,New York,445517,0.02862965947427371,0.049867906275181416,0.0985192484237414,0.03457556052855447,0.045
36061,New York,758133,0.08246837955873178,0.13870785205234437,0.2143344241709568,0.06382916981585025,0.134
36063,New York,88211,0.06341612724036685,0.12044983052000317,0.22855426194012085,0.05800863837843353,0.124
36065,New York,90014,0.06420112426955807,0.12453618326038172,0.23193058857511054,0.06657853222832004,0.171
36067,New York,185624,0.06765288971253718,0.11656897814937724,0.2089438865663923,0.05567168038615696,0.14
36069,New York,44286,0.04069006006412862,0.07756401571602764,0.16856342862304113,0.046177121437926204,0.096
36071,New York,126776,0.046578216697166656,0.08604152205464757,0.16080330661954945,0.0518946803811447,0.098
36073,New York,16333,0.04971530031225127,0.10169595297863222,0.21110634910916548,0.05865425825016837,0.158
36075,New York,46032,0.06862617309697602,0.11982968369829684,0.2146332985749044,0.07242787625999304,0.174
